State,County,Year,Field,FieldName,FieldID,GridID,Grid_org,Transects_n,TransectID,Transect_R,Trans_A,Trans_B,Strategy,PNM,FP,Damage,Area_ac,PlotID,Trt_n,Treatment,Ref_block,RepRefB,Pt_NPass,Sd_NPass,Hybrid,Tile,PreCrop,Tillage,FNR_lbac,rExN_lbac,rStN_lbac,pPreN_lbac,rPreN_lbac,pSidN_lbac,SidN_lbac,rSdN_lbac,pTotN_lbac,rTN_lbac,rTotN_kgha,rYl15_buac,rY15_mtha
IN,White,22,CH,Carter Home,CH_22,60,1,1,10,1,na,na,PNM,1,1,0,0.41,9,4,100,2,2,1,0,DKC 62-51,0,Soybean,Conventional,150,30,0,150,148,0,0,0,180,178,200,194.5,12.2
IN,White,22,CH,Carter Home,CH_22,61,1,1,10,1,na,na,PNM,1,0,1,0.41,10,2,60,2,2,1,1,DKC 62-51,0,Soybean,Conventional,150,30,0,90,89,60,60,59,180,178,200,207.9,13.1
IN,White,22,CH,Carter Home,CH_22,58,1,1,10,1,na,na,PNM,1,0,0,0.41,11,3,80,2,2,1,1,DKC 62-51,0,Soybean,Conventional,150,30,0,120,120,30,30,30,180,180,202,231.1,14.5
IN,White,22,CH,Carter Home,CH_22,59,1,1,10,1,na,na,GR,0,0,0,0.41,12,8,40GR,2,2,1,1,DKC 62-51,0,Soybean,Conventional,150,30,0,60,61,116,116,117,206,208,233,258.6,16.3
IN,White,22,CH,Carter Home,CH_22,105,1,1,17,1,na,na,PNM,1,1,0,0.41,13,4,100,2,3,1,0,DKC 62-51,0,Soybean,Conventional,150,30,0,150,151,0,0,0,180,181,203,222.4,14
IN,White,22,CH,Carter Home,CH_22,104,1,1,17,1,na,na,PNM,1,0,1,0.41,14,1,40,2,3,1,1,DKC 62-51,0,Soybean,Conventional,150,30,0,60,60,90,88,88,180,178,200,202.8,12.8
IN,White,22,CH,Carter Home,CH_22,103,1,1,17,1,na,na,GR,0,0,0,0.41,15,8,40GR,2,3,1,1,DKC 62-51,0,Soybean,Conventional,150,30,0,60,59,116,120,115,206,204,229,227.4,14.3
IN,White,22,CH,Carter Home,CH_22,102,1,1,17,1,na,na,PNM,1,0,0,0.41,16,2,60,2,3,1,1,DKC 62-51,0,Soybean,Conventional,150,30,0,90,88,60,60,58,180,176,198,221.5,13.9
IN,White,22,CH,Carter Home,CH_22,101,1,1,17,1,na,na,PNM,1,0,0,0.41,17,5,120,2,3,1,0,DKC 62-51,0,Soybean,Conventional,150,30,0,180,177,0,0,0,210,207,232,239,15
IN,White,22,CH,Carter Home,CH_22,100,1,1,17,1,na,na,PNM,1,0,1,0.41,18,3,80,2,3,1,1,DKC 62-51,0,Soybean,Conventional,150,30,0,120,121,30,31,32,180,182,205,233.7,14.7
IN,White,23,CH,Carter Home,CH_23,61,0,2,19,1,12,5,FP,0,1,0,0.41,9,6,FP,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,179,0,0,0,214,213,239,198.3,12.5
IN,White,23,CH,Carter Home,CH_23,63,0,2,16,1,9,2,FP,0,1,0,0.4,9,6,FP,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,186,0,0,0,214,220,247,194.1,12.2
IN,White,23,CH,Carter Home,CH_23,64,0,2,21,1,14,7,FP,0,1,0,0.41,9,6,FP,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,170,0,0,0,214,204,229,178.3,11.2
IN,White,23,CH,Carter Home,CH_23,67,0,2,19,1,12,5,PNM,1,0,0,0.41,10,3,80,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,144,0,0,0,178,178,200,194.6,12.2
IN,White,23,CH,Carter Home,CH_23,68,0,2,16,1,9,2,PNM,1,0,0,0.4,10,3,80,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,143,0,0,0,178,177,199,211.3,13.3
IN,White,23,CH,Carter Home,CH_23,71,0,2,21,1,14,7,PNM,1,0,0,0.41,10,3,80,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,145,0,0,0,178,179,201,185.2,11.6
IN,White,23,CH,Carter Home,CH_23,75,0,2,16,1,9,2,PNM,1,0,0,0.4,11,4,100,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,183,0,0,0,214,217,244,183.8,11.6
IN,White,23,CH,Carter Home,CH_23,76,0,2,19,1,12,5,PNM,1,0,0,0.41,11,4,100,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,176,0,0,0,214,210,236,214.3,13.5
IN,White,23,CH,Carter Home,CH_23,78,0,2,21,1,14,7,PNM,1,0,0,0.41,11,4,100,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,179,0,0,0,214,213,240,186.9,11.8
IN,White,23,CH,Carter Home,CH_23,83,0,2,19,1,12,5,PNM,1,0,0,0.41,12,5,120,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,213,0,0,0,250,247,278,220.9,13.9
IN,White,23,CH,Carter Home,CH_23,84,0,2,16,1,9,2,PNM,1,0,0,0.4,12,5,120,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,213,0,0,0,250,247,278,138.7,8.7
IN,White,23,CH,Carter Home,CH_23,85,0,2,21,1,14,7,PNM,1,0,0,0.41,12,5,120,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,215,0,0,0,250,249,280,190.6,12
IN,White,23,CH,Carter Home,CH_23,58,0,2,17,1,10,3,Control,0,0,0,0.41,9,7,0,1,4,0,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,0,0,0,0,0,34,34,38,128.1,8.1
IN,White,23,CH,Carter Home,CH_23,65,0,2,17,1,10,3,Control,0,0,0,0.41,10,3,80,1,4,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,145,0,0,0,178,179,201,212.5,13.4
IN,White,23,CH,Carter Home,CH_23,77,0,2,17,1,10,3,Control,0,0,0,0.41,11,4,100,1,4,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,181,0,0,0,214,215,242,168.4,10.6
IN,White,23,CH,Carter Home,CH_23,81,0,2,17,1,10,3,Control,0,0,0,0.41,12,5,120,1,4,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,214,0,0,0,250,248,278,150.1,9.4
IN,White,23,CH,Carter Home,CH_23,62,0,2,18,1,11,4,FP,0,1,0,0.41,9,6,FP,2,2,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,181,0,0,0,214,215,241,217.3,13.7
IN,White,23,CH,Carter Home,CH_23,66,0,2,18,1,11,4,PNM,1,0,0,0.41,10,3,80,2,2,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,144,0,0,0,178,178,199,215,13.5
IN,White,23,CH,Carter Home,CH_23,73,0,2,18,1,11,4,PNM,1,0,0,0.41,11,4,100,2,2,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,180,0,0,0,214,214,240,161.4,10.2
IN,White,23,CH,Carter Home,CH_23,79,0,2,18,1,11,4,PNM,1,0,0,0.41,12,5,120,2,2,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,212,0,0,0,250,246,276,165.5,10.4
IN,White,23,CH,Carter Home,CH_23,60,0,2,20,1,13,6,FP,0,1,0,0.41,9,6,FP,2,3,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,183,0,0,0,214,217,244,205.4,12.9
IN,White,23,CH,Carter Home,CH_23,69,0,2,20,1,13,6,PNM,1,0,0,0.41,10,3,80,2,3,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,144,0,0,0,178,178,200,202.4,12.7
IN,White,23,CH,Carter Home,CH_23,72,0,2,20,1,13,6,PNM,1,0,0,0.41,11,4,100,2,3,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,181,0,0,0,214,215,242,179,11.3
IN,White,23,CH,Carter Home,CH_23,82,0,2,20,1,13,6,PNM,1,0,0,0.41,12,5,120,2,3,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,215,0,0,0,250,249,280,179,11.3
IN,White,23,CH,Carter Home,CH_23,5,1,1,5,1,5,0,PNM,1,0,0,0.41,1,4,100,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,180,0,0,0,214,214,240,188.3,11.8
IN,White,23,CH,Carter Home,CH_23,7,1,1,7,1,7,0,PNM,1,0,0,0.41,1,4,100,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,167,0,0,0,214,201,225,198,12.5
IN,White,23,CH,Carter Home,CH_23,11,1,1,5,1,5,0,FP,0,1,0,0.41,2,6,FP,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,175,0,0,0,214,209,235,165.6,10.4
IN,White,23,CH,Carter Home,CH_23,15,1,1,7,1,7,0,FP,0,1,0,0.41,2,6,FP,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,177,0,0,0,214,211,237,183.9,11.6
IN,White,23,CH,Carter Home,CH_23,19,1,1,5,1,5,0,PNM,1,0,0,0.41,3,3,80,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,145,0,0,0,178,179,201,162.1,10.2
IN,White,23,CH,Carter Home,CH_23,22,1,1,7,1,7,0,PNM,1,0,0,0.41,3,3,80,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,140,0,0,0,178,174,195,199.9,12.6
IN,White,23,CH,Carter Home,CH_23,24,1,1,5,1,5,0,PNM,1,0,0,0.41,4,5,120,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,219,0,0,0,250,253,285,168.8,10.6
IN,White,23,CH,Carter Home,CH_23,29,1,1,7,1,7,0,PNM,1,0,0,0.41,4,5,120,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,218,0,0,0,250,252,283,188.5,11.9
IN,White,23,CH,Carter Home,CH_23,31,1,1,5,1,5,0,PNM,1,0,0,0.41,5,2,60,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,108,37,35,36,179,178,200,168.9,10.6
IN,White,23,CH,Carter Home,CH_23,36,1,1,7,1,7,0,PNM,1,0,0,0.41,5,2,60,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,104,24,25,25,166,163,183,198.2,12.5
IN,White,23,CH,Carter Home,CH_23,40,1,1,5,1,5,0,PNM,1,0,0,0.41,6,1,40,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,72,73,69,67,179,173,194,197.6,12.4
IN,White,23,CH,Carter Home,CH_23,43,1,1,7,1,7,0,PNM,1,0,0,0.41,6,1,40,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,72,63,62,63,169,169,190,215.8,13.6
IN,White,23,CH,Carter Home,CH_23,44,1,1,18,1,0,4,PNM,1,0,0,0.41,7,1,40,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,72,71,74,73,177,178,200,185.1,11.6
IN,White,23,CH,Carter Home,CH_23,45,1,1,16,1,0,2,PNM,1,0,0,0.4,7,1,40,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,73,73,73,72,179,179,201,154.6,9.7
IN,White,23,CH,Carter Home,CH_23,46,1,1,17,1,0,3,PNM,1,0,0,0.41,7,1,40,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,72,73,70,71,179,177,199,189.8,11.9
IN,White,23,CH,Carter Home,CH_23,47,1,1,19,1,0,5,PNM,1,0,0,0.41,7,1,40,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,72,72,71,70,178,176,197,227.4,14.3
IN,White,23,CH,Carter Home,CH_23,48,1,1,20,1,0,6,PNM,1,0,0,0.41,7,1,40,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,73,73,71,70,179,178,200,191,12
IN,White,23,CH,Carter Home,CH_23,50,1,1,21,1,0,7,PNM,1,0,0,0.41,7,1,40,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,74,72,73,74,178,182,204,198.9,12.5
IN,White,23,CH,Carter Home,CH_23,52,1,1,19,1,0,5,PNM,1,0,0,0.41,8,2,60,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,108,37,35,36,179,178,199,169.6,10.7
IN,White,23,CH,Carter Home,CH_23,53,1,1,18,1,0,4,PNM,1,0,0,0.41,8,2,60,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,109,34,33,33,176,176,198,215.9,13.6
IN,White,23,CH,Carter Home,CH_23,54,1,1,17,1,0,3,PNM,1,0,0,0.41,8,2,60,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,108,37,36,36,179,177,199,190.4,12
IN,White,23,CH,Carter Home,CH_23,55,1,1,20,1,0,6,PNM,1,0,0,0.41,8,2,60,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,108,37,36,36,179,179,201,193.3,12.2
IN,White,23,CH,Carter Home,CH_23,56,1,1,16,1,0,2,PNM,1,0,0,0.4,8,2,60,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,110,42,40,41,184,184,207,174.1,11
IN,White,23,CH,Carter Home,CH_23,57,1,1,21,1,0,7,PNM,1,0,0,0.41,8,2,60,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,108,38,40,40,180,181,204,194,12.2
IN,White,23,CH,Carter Home,CH_23,61,1,2,12,1,12,5,FP,0,1,0,0.41,9,6,FP,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,179,0,0,0,214,213,239,198.3,12.5
IN,White,23,CH,Carter Home,CH_23,63,1,2,9,1,9,2,FP,0,1,0,0.4,9,6,FP,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,186,0,0,0,214,220,247,194.1,12.2
IN,White,23,CH,Carter Home,CH_23,64,1,2,14,1,14,7,FP,0,1,0,0.41,9,6,FP,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,170,0,0,0,214,204,229,178.3,11.2
IN,White,23,CH,Carter Home,CH_23,67,1,2,12,1,12,5,PNM,1,0,0,0.41,10,3,80,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,144,0,0,0,178,178,200,194.6,12.2
IN,White,23,CH,Carter Home,CH_23,68,1,2,9,1,9,2,PNM,1,0,0,0.4,10,3,80,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,143,0,0,0,178,177,199,211.3,13.3
IN,White,23,CH,Carter Home,CH_23,71,1,2,14,1,14,7,PNM,1,0,0,0.41,10,3,80,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,145,0,0,0,178,179,201,185.2,11.6
IN,White,23,CH,Carter Home,CH_23,75,1,2,9,1,9,2,PNM,1,0,0,0.4,11,4,100,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,183,0,0,0,214,217,244,183.8,11.6
IN,White,23,CH,Carter Home,CH_23,76,1,2,12,1,12,5,PNM,1,0,0,0.41,11,4,100,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,176,0,0,0,214,210,236,214.3,13.5
IN,White,23,CH,Carter Home,CH_23,78,1,2,14,1,14,7,PNM,1,0,0,0.41,11,4,100,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,179,0,0,0,214,213,240,186.9,11.8
IN,White,23,CH,Carter Home,CH_23,83,1,2,12,1,12,5,PNM,1,0,0,0.41,12,5,120,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,213,0,0,0,250,247,278,220.9,13.9
IN,White,23,CH,Carter Home,CH_23,84,1,2,9,1,9,2,PNM,1,0,0,0.4,12,5,120,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,213,0,0,0,250,247,278,138.7,8.7
IN,White,23,CH,Carter Home,CH_23,85,1,2,14,1,14,7,PNM,1,0,0,0.41,12,5,120,0,0,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,215,0,0,0,250,249,280,190.6,12
IN,White,23,CH,Carter Home,CH_23,86,1,1,12,1,12,0,PNM,1,0,0,0.41,13,2,60,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,109,36,36,37,178,180,202,208.7,13.1
IN,White,23,CH,Carter Home,CH_23,89,1,1,9,1,9,0,PNM,1,0,0,0.4,13,2,60,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,106,38,39,38,180,178,200,151.6,9.5
IN,White,23,CH,Carter Home,CH_23,92,1,1,14,1,14,0,PNM,1,0,0,0.41,13,2,60,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,109,38,41,41,180,183,206,213.9,13.5
IN,White,23,CH,Carter Home,CH_23,93,1,1,12,1,12,0,PNM,1,0,0,0.41,14,1,40,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,71,73,72,71,179,176,198,203.3,12.8
IN,White,23,CH,Carter Home,CH_23,97,1,1,9,1,9,0,PNM,1,0,0,0.4,14,1,40,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,73,74,76,75,180,182,204,159,10
IN,White,23,CH,Carter Home,CH_23,99,1,1,14,1,14,0,PNM,1,0,0,0.41,14,1,40,0,0,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,72,74,74,74,180,180,202,227.2,14.3
IN,White,23,CH,Carter Home,CH_23,2,1,1,2,1,2,0,Control,0,0,0,0.4,1,4,100,1,1,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,180,0,0,0,214,214,240,186.1,11.7
IN,White,23,CH,Carter Home,CH_23,13,1,1,2,1,2,0,Control,0,0,0,0.4,2,7,0,1,1,0,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,0,0,0,0,0,34,34,38,125.9,7.9
IN,White,23,CH,Carter Home,CH_23,20,1,1,2,1,2,0,Control,0,0,0,0.4,3,3,80,1,1,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,143,0,0,0,178,177,199,175.8,11.1
IN,White,23,CH,Carter Home,CH_23,27,1,1,2,1,2,0,Control,0,0,0,0.4,4,5,120,1,1,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,214,0,0,0,250,248,278,184.9,11.6
IN,White,23,CH,Carter Home,CH_23,34,1,1,2,1,2,0,Control,0,0,0,0.4,5,2,60,1,1,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,108,0,0,0,142,142,160,144,9.1
IN,White,23,CH,Carter Home,CH_23,42,1,1,2,1,2,0,Control,0,0,0,0.4,6,1,40,1,1,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,70,0,0,0,106,104,117,155.3,9.8
IN,White,23,CH,Carter Home,CH_23,1,1,1,4,1,4,0,Control,0,0,0,0.41,1,4,100,1,2,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,182,0,0,0,214,216,242,217,13.6
IN,White,23,CH,Carter Home,CH_23,12,1,1,4,1,4,0,Control,0,0,0,0.41,2,7,0,1,2,0,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,0,0,0,0,0,34,34,38,104.3,6.6
IN,White,23,CH,Carter Home,CH_23,21,1,1,4,1,4,0,Control,0,0,0,0.41,3,3,80,1,2,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,144,0,0,0,178,178,200,193.6,12.2
IN,White,23,CH,Carter Home,CH_23,25,1,1,4,1,4,0,Control,0,0,0,0.41,4,5,120,1,2,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,215,0,0,0,250,249,279,200.7,12.6
IN,White,23,CH,Carter Home,CH_23,30,1,1,4,1,4,0,Control,0,0,0,0.41,5,2,60,1,2,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,108,0,0,0,142,142,159,170.4,10.7
IN,White,23,CH,Carter Home,CH_23,37,1,1,4,1,4,0,Control,0,0,0,0.41,6,1,40,1,2,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,71,0,0,0,106,105,118,158.7,10
IN,White,23,CH,Carter Home,CH_23,3,1,1,6,1,6,0,Control,0,0,0,0.41,1,4,100,1,3,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,183,0,0,0,214,217,244,219.1,13.8
IN,White,23,CH,Carter Home,CH_23,10,1,1,6,1,6,0,Control,0,0,0,0.41,2,7,0,1,3,0,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,0,0,0,0,0,34,34,38,131.5,8.3
IN,White,23,CH,Carter Home,CH_23,18,1,1,6,1,6,0,Control,0,0,0,0.41,3,3,80,1,3,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,146,0,0,0,178,180,202,214.6,13.5
IN,White,23,CH,Carter Home,CH_23,26,1,1,6,1,6,0,Control,0,0,0,0.41,4,5,120,1,3,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,219,0,0,0,250,253,285,214.5,13.5
IN,White,23,CH,Carter Home,CH_23,33,1,1,6,1,6,0,Control,0,0,0,0.41,5,2,60,1,3,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,108,0,0,0,142,142,159,195.4,12.3
IN,White,23,CH,Carter Home,CH_23,41,1,1,6,1,6,0,Control,0,0,0,0.41,6,1,40,1,3,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,73,0,0,0,106,107,120,196.5,12.4
IN,White,23,CH,Carter Home,CH_23,58,1,2,10,1,10,3,Control,0,0,0,0.41,9,7,0,1,4,0,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,0,0,0,0,0,34,34,38,128.1,8.1
IN,White,23,CH,Carter Home,CH_23,65,1,2,10,1,10,3,Control,0,0,0,0.41,10,3,80,1,4,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,145,0,0,0,178,179,201,212.5,13.4
IN,White,23,CH,Carter Home,CH_23,77,1,2,10,1,10,3,Control,0,0,0,0.41,11,4,100,1,4,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,181,0,0,0,214,215,242,168.4,10.6
IN,White,23,CH,Carter Home,CH_23,81,1,2,10,1,10,3,Control,0,0,0,0.41,12,5,120,1,4,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,214,0,0,0,250,248,278,150.1,9.4
IN,White,23,CH,Carter Home,CH_23,88,1,1,10,1,10,0,Control,0,0,0,0.41,13,2,60,1,4,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,107,0,0,0,142,141,159,183,11.5
IN,White,23,CH,Carter Home,CH_23,96,1,1,10,1,10,0,Control,0,0,0,0.41,14,1,40,1,4,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,71,0,0,0,106,105,118,169.6,10.7
IN,White,23,CH,Carter Home,CH_23,4,1,1,3,1,3,0,PNM,1,0,0,0.41,1,4,100,2,1,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,182,0,0,0,214,216,243,234.5,14.8
IN,White,23,CH,Carter Home,CH_23,14,1,1,3,1,3,0,FP,0,1,0,0.41,2,6,FP,2,1,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,167,0,0,0,214,201,226,222.9,14
IN,White,23,CH,Carter Home,CH_23,16,1,1,3,1,3,0,PNM,1,0,0,0.41,3,3,80,2,1,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,146,0,0,0,178,180,202,215.7,13.6
IN,White,23,CH,Carter Home,CH_23,23,1,1,3,1,3,0,PNM,1,0,0,0.41,4,5,120,2,1,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,216,0,0,0,250,250,280,206.5,13
IN,White,23,CH,Carter Home,CH_23,35,1,1,3,1,3,0,PNM,1,0,0,0.41,5,2,60,2,1,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,109,35,36,33,177,176,197,207.8,13.1
IN,White,23,CH,Carter Home,CH_23,39,1,1,3,1,3,0,PNM,1,0,0,0.41,6,1,40,2,1,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,72,71,74,74,177,180,202,214.1,13.5
IN,White,23,CH,Carter Home,CH_23,62,1,2,11,1,11,4,FP,0,1,0,0.41,9,6,FP,2,2,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,181,0,0,0,214,215,241,217.3,13.7
IN,White,23,CH,Carter Home,CH_23,66,1,2,11,1,11,4,PNM,1,0,0,0.41,10,3,80,2,2,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,144,0,0,0,178,178,199,215,13.5
IN,White,23,CH,Carter Home,CH_23,73,1,2,11,1,11,4,PNM,1,0,0,0.41,11,4,100,2,2,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,180,0,0,0,214,214,240,161.4,10.2
IN,White,23,CH,Carter Home,CH_23,79,1,2,11,1,11,4,PNM,1,0,0,0.41,12,5,120,2,2,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,212,0,0,0,250,246,276,165.5,10.4
IN,White,23,CH,Carter Home,CH_23,87,1,1,11,1,11,0,PNM,1,0,0,0.41,13,2,60,2,2,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,107,36,34,34,178,175,197,164.5,10.3
IN,White,23,CH,Carter Home,CH_23,94,1,1,11,1,11,0,PNM,1,0,0,0.41,14,1,40,2,2,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,72,71,72,70,177,176,198,155.6,9.8
IN,White,23,CH,Carter Home,CH_23,60,1,2,13,1,13,6,FP,0,1,0,0.41,9,6,FP,2,3,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,183,0,0,0,214,217,244,205.4,12.9
IN,White,23,CH,Carter Home,CH_23,69,1,2,13,1,13,6,PNM,1,0,0,0.41,10,3,80,2,3,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,144,144,0,0,0,178,178,200,202.4,12.7
IN,White,23,CH,Carter Home,CH_23,72,1,2,13,1,13,6,PNM,1,0,0,0.41,11,4,100,2,3,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,180,181,0,0,0,214,215,242,179,11.3
IN,White,23,CH,Carter Home,CH_23,82,1,2,13,1,13,6,PNM,1,0,0,0.41,12,5,120,2,3,1,0,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,216,215,0,0,0,250,249,280,179,11.3
IN,White,23,CH,Carter Home,CH_23,90,1,1,13,1,13,0,PNM,1,0,0,0.41,13,2,60,2,3,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,108,107,38,38,39,180,180,202,178.5,11.2
IN,White,23,CH,Carter Home,CH_23,98,1,1,13,1,13,0,PNM,1,0,0,0.41,14,1,40,2,3,1,1,DKC63-37 (TUP),0,Corn,Conventional,180,34,0,72,72,73,74,75,179,181,203,181.8,11.4
IN,White,21,CL,County Line,CL_21,1,1,1,12,1,na,na,Control,0,0,0,0.18,1,4,100,1,0,1,0,DKC 63-61,0,Corn,Conventional,200,0,0,200,200,0,0,0,200,200,225,209.1,13.2
